,breath_id,closest_cluster,farest_cluster
31782,52876,11,371
31783,52878,3,333
31784,52879,234,333
31785,52880,221,333
31786,52882,165,371
31787,52885,0,333
31788,52886,31,333
31789,52887,161,333
31790,52889,29,333
31791,52890,0,333
31792,52893,185,333
31793,52896,161,333
31794,52897,157,333
31795,52898,0,333
31796,52899,344,371
31797,52900,0,333
31798,52901,338,43
31799,52903,278,371
31800,52905,0,333
31801,52906,0,333
31802,52907,263,333
31803,52909,354,371
31804,52911,378,371
31805,52912,159,333
31806,52913,293,323
31807,52914,215,333
31808,52915,1,333
31809,52918,145,333
31810,52920,278,333
31811,52922,3,333
31812,52925,317,333
31813,52927,147,333
31814,52928,161,333
31815,52929,0,333
31816,52930,0,333
31817,52931,0,333
31818,52932,0,333
31819,52933,0,333
31820,52934,180,333
31821,52936,0,333
31822,52937,252,333
31823,52938,0,333
31824,52940,0,333
31825,52941,0,333
31826,52942,0,333
31827,52944,161,333
31828,52945,64,333
31829,52947,21,371
31830,52948,0,333
31831,52951,172,161
31832,52952,175,333
31833,52954,0,333
31834,52956,0,333
31835,52959,159,333
31836,52960,108,333
31837,52963,0,333
31838,52964,355,43
31839,52965,0,333
31840,52966,148,371
31841,52967,139,371
31842,52969,369,333
31843,52970,3,333
31844,52972,166,333
31845,52973,105,161
31846,52974,0,333
31847,52975,68,323
31848,52977,0,333
31849,52978,0,333
31850,52982,287,333
31851,52984,7,323
31852,52985,89,371
31853,52986,117,333
31854,52988,295,323
31855,52992,159,333
31856,52993,285,333
31857,52995,142,333
31858,52996,42,333
31859,52997,297,43
31860,52998,94,43
31861,53002,127,161
31862,53004,0,333
31863,53005,0,333
31864,53007,159,333
31865,53008,28,333
31866,53014,39,43
31867,53015,349,333
31868,53016,31,323
31869,53017,161,333
31870,53019,0,333
31871,53021,55,333
31872,53023,0,333
31873,53025,324,333
31874,53029,263,333
31875,53030,43,371
31876,53032,190,333
31877,53033,89,371
31878,53034,320,371
31879,53035,0,333
31880,53036,173,333
31881,53037,277,333
31882,53039,0,333
31883,53043,0,333
31884,53046,0,333
31885,53047,0,333
31886,53048,0,333
31887,53049,202,333
31888,53050,312,371
31889,53055,357,333
31890,53057,161,333
31891,53059,190,333
31892,53060,0,333
31893,53061,0,333
31894,53062,187,333
31895,53063,159,333
31896,53064,107,371
31897,53065,0,333
31898,53066,0,333
31899,53069,49,333
31900,53070,375,333
31901,53071,89,371
31902,53074,39,43
31903,53076,157,333
31904,53077,131,161
31905,53079,0,333
31906,53081,234,333
31907,53082,287,333
31908,53083,365,333
31909,53084,1,333
31910,53089,31,333
31911,53090,0,333
31912,53091,0,333
31913,53093,159,333
31914,53096,301,333
31915,53097,159,333
31916,53098,161,333
31917,53100,94,43
31918,53101,303,333
31919,53104,176,333
31920,53105,62,161
31921,53106,85,333
31922,53107,16,161
31923,53110,187,333
31924,53111,0,333
31925,53113,269,333
31926,53114,29,333
31927,53115,292,161
31928,53116,0,333
31929,53117,198,333
31930,53119,0,333
31931,53121,159,333
31932,53123,0,333
31933,53125,0,333
31934,53133,180,333
31935,53134,187,333
31936,53136,221,333
31937,53137,0,333
31938,53143,187,333
31939,53144,0,333
31940,53146,0,333
31941,53147,0,333
31942,53149,0,333
31943,53150,0,333
31944,53151,0,333
31945,53152,0,333
31946,53156,81,333
31947,53157,175,333
31948,53159,299,333
31949,53161,364,371
31950,53162,0,333
31951,53163,0,333
31952,53164,157,333
31953,53167,203,43
31954,53170,123,323
31955,53171,31,333
31956,53174,253,161
31957,53175,0,333
31958,53176,0,333
31959,53177,56,333
31960,53178,0,333
31961,53179,147,333
31962,53182,191,371
31963,53185,161,333
31964,53189,161,333
31965,53190,0,333
31966,53193,187,333
31967,53194,303,333
31968,53196,0,333
31969,53197,77,333
31970,53198,245,371
31971,53199,0,333
31972,53201,327,371
31973,53202,131,161
31974,53203,49,333
31975,53204,243,271
31976,53205,0,333
31977,53206,161,333
31978,53207,185,333
31979,53208,221,333
31980,53209,0,333
31981,53210,70,371
31982,53212,367,333
31983,53213,63,333
31984,53214,0,333
31985,53215,0,333
31986,53217,9,333
31987,53218,0,333
31988,53219,0,333
31989,53221,301,333
31990,53223,275,333
31991,53225,293,323
31992,53226,43,371
31993,53228,287,333
31994,53229,119,371
31995,53230,173,333
31996,53232,123,333
31997,53233,201,333
31998,53235,0,333
31999,53236,112,333
32000,53239,180,333
32001,53240,161,333
32002,53241,0,333
32003,53244,225,371
32004,53246,0,333
32005,53247,0,333
32006,53249,214,333
32007,53251,157,333
32008,53253,279,371
32009,53255,197,333
32010,53257,197,333
32011,53259,285,333
32012,53261,317,333
32013,53262,0,333
32014,53267,234,333
32015,53268,269,333
32016,53269,166,333
32017,53270,159,333
32018,53271,152,371
32019,53272,0,333
32020,53273,0,333
32021,53274,106,333
32022,53275,0,333
32023,53276,176,333
32024,53278,55,333
32025,53280,0,333
32026,53283,49,333
32027,53287,0,333
32028,53290,193,371
32029,53292,161,333
32030,53294,293,323
32031,53296,0,333
32032,53299,206,333
32033,53300,157,333
32034,53302,243,371
32035,53303,244,161
32036,53304,58,333
32037,53308,211,333
32038,53309,0,333
32039,53310,336,323
32040,53314,0,333
32041,53315,0,333
32042,53316,134,333
32043,53317,149,43
32044,53318,253,161
32045,53319,0,333
32046,53325,159,333
32047,53326,0,333
32048,53328,0,333
32049,53329,263,333
32050,53331,0,333
32051,53332,308,161
32052,53333,28,333
32053,53334,0,333
32054,53335,0,333
32055,53336,0,333
32056,53338,38,333
32057,53339,0,333
32058,53344,111,371
32059,53348,0,333
32060,53353,123,323
32061,53355,71,333
32062,53356,0,333
32063,53358,329,161
32064,53359,0,333
32065,53361,0,333
32066,53363,161,333
32067,53366,236,333
32068,53369,94,43
32069,53370,3,333
32070,53372,260,333
32071,53373,314,43
32072,53374,11,371
32073,53375,64,333
32074,53376,67,43
32075,53378,303,323
32076,53379,157,333
32077,53380,0,333
32078,53381,0,333
32079,53384,329,161
32080,53385,329,43
32081,53387,329,161
32082,53388,0,333
32083,53389,114,43
32084,53390,108,333
32085,53391,7,371
32086,53392,0,333
32087,53394,63,333
32088,53396,0,333
32089,53399,176,333
32090,53403,225,371
32091,53404,0,333
32092,53405,0,333
32093,53407,0,333
32094,53409,39,43
32095,53410,0,333
32096,53412,0,333
32097,53414,139,371
32098,53416,163,333
32099,53417,0,333
32100,53418,301,333
32101,53420,168,333
32102,53421,107,371
32103,53423,0,333
32104,53427,168,333
32105,53428,166,333
32106,53430,0,333
32107,53431,185,333
32108,53434,31,333
32109,53436,161,333
32110,53437,176,333
32111,53440,0,333
32112,53441,234,333
32113,53442,301,333
32114,53443,157,333
32115,53446,308,161
32116,53450,113,323
32117,53455,178,333
32118,53457,114,43
32119,53459,120,161
32120,53460,0,333
32121,53461,6,333
32122,53462,301,333
32123,53464,157,333
32124,53465,85,333
32125,53466,85,333
32126,53468,127,161
32127,53471,0,333
32128,53472,64,333
32129,53474,161,333
32130,53475,0,333
32131,53476,178,333
32132,53479,284,333
32133,53481,0,333
32134,53484,57,333
32135,53485,187,333
32136,53486,52,333
32137,53488,46,333
32138,53489,161,333
32139,53490,161,333
32140,53494,71,333
32141,53495,49,333
32142,53496,109,333
32143,53498,1,333
32144,53499,161,333
32145,53500,364,371
32146,53502,367,333
32147,53503,259,333
32148,53504,161,333
32149,53505,161,333
32150,53507,275,333
32151,53510,0,333
32152,53511,0,333
32153,53516,0,333
32154,53518,161,333
32155,53519,185,333
32156,53523,236,333
32157,53524,186,371
32158,53526,161,333
32159,53529,0,333
32160,53530,0,333
32161,53532,135,371
32162,53533,97,333
32163,53534,0,333
32164,53535,0,333
32165,53536,0,333
32166,53538,106,333
32167,53539,0,333
32168,53540,0,333
32169,53542,63,333
32170,53544,0,333
32171,53546,160,333
32172,53547,0,333
32173,53549,72,333
32174,53552,234,333
32175,53553,3,333
32176,53556,31,333
32177,53558,0,333
32178,53561,60,333
32179,53562,290,333
32180,53567,0,333
32181,53568,263,333
32182,53570,0,333
32183,53571,0,333
32184,53574,0,333
32185,53578,229,333
32186,53580,0,333
32187,53581,72,333
32188,53582,346,161
32189,53583,107,371
32190,53584,7,333
32191,53586,263,333
32192,53587,301,333
32193,53588,0,333
32194,53589,321,333
32195,53590,0,333
32196,53593,164,323
32197,53594,157,333
32198,53596,313,161
32199,53597,250,371
32200,53598,161,333
32201,53601,60,333
32202,53603,0,333
32203,53604,0,333
32204,53610,254,371
32205,53611,198,333
32206,53613,161,333
32207,53614,89,323
32208,53615,187,333
32209,53618,157,333
32210,53620,9,333
32211,53622,159,333
32212,53628,312,371
32213,53629,313,161
32214,53630,161,333
32215,53632,0,333
32216,53633,119,371
32217,53636,161,333
32218,53637,0,333
32219,53638,116,371
32220,53640,0,333
32221,53642,0,333
32222,53644,0,333
32223,53646,31,333
32224,53649,63,333
32225,53651,243,161
32226,53652,0,333
32227,53653,236,333
32228,53654,0,333
32229,53656,161,333
32230,53658,183,371
32231,53660,31,333
32232,53662,8,333
32233,53663,232,333
32234,53664,190,333
32235,53665,3,333
32236,53666,306,333
32237,53668,0,333
32238,53669,175,333
32239,53671,0,333
32240,53672,297,323
32241,53676,173,333
32242,53677,161,333
32243,53678,269,333
32244,53679,0,333
32245,53683,161,333
32246,53684,161,333
32247,53686,39,43
32248,53687,161,333
32249,53688,161,333
32250,53689,301,333
32251,53690,25,333
32252,53693,112,333
32253,53694,0,333
32254,53696,159,333
32255,53698,145,333
32256,53699,161,333
32257,53700,161,333
32258,53701,0,333
32259,53702,371,43
32260,53703,29,333
32261,53704,0,333
32262,53706,256,43
32263,53707,1,333
32264,53708,160,333
32265,53709,0,333
32266,53710,89,333
32267,53712,0,333
32268,53713,94,43
32269,53714,161,333
32270,53716,161,333
32271,53717,292,161
32272,53718,43,371
32273,53720,8,323
32274,53721,123,323
32275,53723,151,323
32276,53725,0,333
32277,53727,63,333
32278,53728,187,333
32279,53729,0,333
32280,53730,359,371
32281,53734,185,333
32282,53736,259,333
32283,53737,198,333
32284,53738,113,333
32285,53739,0,333
32286,53740,334,333
32287,53742,0,333
32288,53743,142,371
32289,53744,70,371
32290,53745,305,371
32291,53747,85,333
32292,53748,51,323
32293,53749,0,333
32294,53751,317,333
32295,53753,81,333
32296,53755,164,323
32297,53756,67,43
32298,53757,292,161
32299,53758,0,333
32300,53759,303,323
32301,53762,187,333
32302,53763,0,333
32303,53764,0,333
32304,53765,0,333
32305,53766,219,333
32306,53770,0,333
32307,53771,263,333
32308,53772,369,333
32309,53773,245,371
32310,53774,161,333
32311,53776,175,333
32312,53777,253,161
32313,53779,157,333
32314,53780,377,333
32315,53781,234,333
32316,53782,263,333
32317,53785,113,333
32318,53789,275,333
32319,53791,0,333
32320,53793,330,43
32321,53795,29,333
32322,53797,165,371
32323,53799,340,371
32324,53801,161,333
32325,53803,301,333
32326,53804,225,371
32327,53805,35,333
32328,53806,0,333
32329,53807,0,333
32330,53809,97,333
32331,53810,11,371
32332,53812,161,333
32333,53814,0,333
32334,53816,0,333
32335,53818,1,333
32336,53819,0,333
32337,53821,0,333
32338,53822,377,333
32339,53826,234,333
32340,53827,269,333
32341,53828,353,333
32342,53829,321,333
32343,53830,187,333
32344,53833,63,333
32345,53835,187,333
32346,53837,346,271
32347,53838,0,333
32348,53839,290,333
32349,53840,1,333
32350,53842,297,323
32351,53844,151,323
32352,53849,187,333
32353,53852,8,323
32354,53853,175,333
32355,53855,0,333
32356,53856,299,333
32357,53860,0,333
32358,53863,272,333
32359,53864,161,333
32360,53865,370,371
32361,53867,276,333
32362,53868,293,323
32363,53870,151,323
32364,53872,0,333
32365,53874,367,333
32366,53875,31,333
32367,53876,281,333
32368,53877,106,333
32369,53879,172,161
32370,53880,191,371
32371,53885,21,371
32372,53886,82,333
32373,53888,255,161
32374,53889,0,333
32375,53891,74,333
32376,53892,161,333
32377,53893,0,333
32378,53897,0,333
32379,53898,151,333
32380,53899,232,333
32381,53900,0,333
32382,53902,161,333
32383,53903,136,43
32384,53904,0,333
32385,53905,43,371
32386,53906,279,371
32387,53908,168,333
32388,53909,226,333
32389,53911,322,371
32390,53912,159,333
32391,53913,138,43
32392,53915,0,333
32393,53919,161,333
32394,53920,0,333
32395,53924,252,333
32396,53926,160,333
32397,53927,0,333
32398,53929,161,333
32399,53932,303,333
32400,53934,85,333
32401,53936,371,161
32402,53937,250,371
32403,53941,0,333
32404,53944,0,333
32405,53950,0,333
32406,53951,157,333
32407,53952,161,333
32408,53953,63,333
32409,53956,139,371
32410,53957,263,333
32411,53958,301,333
32412,53959,0,333
32413,53962,43,371
32414,53963,39,43
32415,53964,249,161
32416,53965,93,371
32417,53966,107,371
32418,53968,334,333
32419,53969,168,333
32420,53970,135,333
32421,53972,42,333
32422,53974,160,333
32423,53975,0,333
32424,53976,52,333
32425,53979,20,333
32426,53980,187,333
32427,53982,187,333
32428,53983,187,333
32429,53984,90,333
32430,53985,161,333
32431,53986,161,333
32432,53987,161,333
32433,53988,57,333
32434,53989,231,371
32435,53990,183,371
32436,53991,173,333
32437,53992,161,333
32438,53993,263,333
32439,53994,278,333
32440,53995,185,333
32441,53996,221,333
32442,53998,226,371
32443,53999,3,333
32444,54002,0,333
32445,54006,151,323
32446,54007,89,323
32447,54009,269,333
32448,54010,0,333
32449,54011,0,333
32450,54014,160,333
32451,54015,187,333
32452,54016,369,371
32453,54017,223,43
32454,54018,263,333
32455,54020,194,333
32456,54022,321,333
32457,54023,305,371
32458,54024,0,333
32459,54025,0,333
32460,54027,161,333
32461,54028,0,333
32462,54029,39,43
32463,54030,173,333
32464,54032,102,333
32465,54033,0,333
32466,54034,161,333
32467,54035,310,333
32468,54037,197,323
32469,54038,157,333
32470,54039,234,333
32471,54040,330,43
32472,54043,0,333
32473,54045,29,333
32474,54046,0,333
32475,54048,241,333
32476,54050,168,333
32477,54054,0,333
32478,54055,0,333
32479,54057,266,371
32480,54062,176,333
32481,54063,202,333
32482,54064,0,333
32483,54065,205,333
32484,54066,215,333
32485,54069,168,333
32486,54070,234,333
32487,54073,11,371
32488,54075,162,371
32489,54076,139,371
32490,54077,89,371
32491,54079,63,333
32492,54080,293,43
32493,54081,185,333
32494,54084,221,333
32495,54085,94,43
32496,54086,245,371
32497,54087,0,333
32498,54090,67,43
32499,54091,0,333
32500,54092,0,333
32501,54093,161,333
32502,54094,157,333
32503,54095,197,323
32504,54096,112,333
32505,54097,89,371
32506,54098,31,333
32507,54100,287,333
32508,54101,158,43
32509,54102,112,333
32510,54104,161,333
32511,54106,181,333
32512,54107,0,333
32513,54109,0,333
32514,54110,178,333
32515,54113,0,333
32516,54117,28,333
32517,54118,0,333
32518,54119,0,333
32519,54120,161,333
32520,54121,0,333
32521,54122,135,371
32522,54125,166,333
32523,54127,0,333
32524,54128,369,333
32525,54129,298,333
32526,54130,0,333
32527,54131,0,333
32528,54135,142,333
32529,54136,276,333
32530,54138,0,333
32531,54139,0,333
32532,54140,187,333
32533,54142,135,333
32534,54145,161,333
32535,54147,0,333
32536,54148,168,333
32537,54149,0,333
32538,54150,349,333
32539,54151,237,333
32540,54152,28,333
32541,54154,6,333
32542,54155,218,333
32543,54157,0,333
32544,54159,0,333
32545,54160,27,43
32546,54161,245,333
32547,54165,0,333
32548,54167,269,333
32549,54168,310,333
32550,54172,175,333
32551,54173,161,333
32552,54174,166,333
32553,54175,108,333
32554,54179,109,333
32555,54180,0,333
32556,54181,287,333
32557,54183,161,333
32558,54186,0,333
32559,54187,159,333
32560,54188,0,333
32561,54189,0,333
32562,54190,177,333
32563,54192,0,333
32564,54193,0,333
32565,54194,263,333
32566,54195,0,333
32567,54198,254,371
32568,54199,0,333
32569,54200,160,333
32570,54201,234,333
32571,54202,0,333
32572,54203,0,333
32573,54204,28,333
32574,54205,0,333
32575,54206,161,333
32576,54207,112,333
32577,54210,161,333
32578,54212,161,333
32579,54214,214,333
32580,54215,49,333
32581,54217,325,161
32582,54220,246,323
32583,54224,0,333
32584,54228,0,333
32585,54230,11,371
32586,54232,0,333
32587,54235,345,161
32588,54237,234,333
32589,54238,234,333
32590,54239,129,333
32591,54240,303,323
32592,54242,135,371
32593,54244,219,333
32594,54245,91,43
32595,54248,0,333
32596,54249,161,333
32597,54250,23,333
32598,54252,264,43
32599,54254,52,333
32600,54255,130,333
32601,54256,277,333
32602,54257,0,333
32603,54258,129,333
32604,54259,234,333
32605,54260,25,333
32606,54262,308,161
32607,54265,161,333
32608,54266,49,333
32609,54267,225,371
32610,54268,234,333
32611,54269,7,333
32612,54270,0,333
32613,54271,161,333
32614,54273,31,333
32615,54274,238,43
32616,54277,234,333
32617,54278,0,333
32618,54279,122,161
32619,54284,232,333
32620,54285,0,333
32621,54291,92,371
32622,54292,0,333
32623,54293,0,333
32624,54295,259,333
32625,54296,185,333
32626,54299,0,333
32627,54300,0,333
32628,54302,347,333
32629,54303,301,333
32630,54304,49,333
32631,54305,0,333
32632,54306,301,333
32633,54307,301,333
32634,54308,31,333
32635,54310,112,333
32636,54312,234,333
32637,54313,202,333
32638,54314,107,371
32639,54315,0,333
32640,54316,0,333
32641,54317,31,333
32642,54318,0,333
32643,54320,0,333
32644,54322,161,333
32645,54323,0,333
32646,54324,161,333
32647,54325,158,43
32648,54327,223,43
32649,54328,287,333
32650,54329,287,333
32651,54332,28,333
32652,54333,63,333
32653,54335,187,333
32654,54336,157,333
32655,54337,0,333
32656,54341,0,333
32657,54343,142,333
32658,54344,255,161
32659,54346,0,333
32660,54347,0,333
32661,54350,52,333
32662,54351,31,333
32663,54352,0,333
32664,54353,0,333
32665,54356,60,333
32666,54360,98,323
32667,54362,119,371
32668,54364,11,371
32669,54365,198,333
32670,54366,113,323
32671,54368,159,333
32672,54369,293,323
32673,54370,123,323
32674,54374,293,323
32675,54375,0,333
32676,54376,24,333
32677,54379,0,333
32678,54380,168,333
32679,54381,317,333
32680,54383,161,333
32681,54384,208,371
32682,54385,0,333
32683,54389,79,43
32684,54390,253,161
32685,54393,28,333
32686,54395,29,333
32687,54397,166,333
32688,54398,187,333
32689,54400,0,333
32690,54401,157,333
32691,54402,275,333
32692,54403,275,333
32693,54405,321,333
32694,54406,0,333
32695,54407,175,333
32696,54409,317,333
32697,54413,21,371
32698,54414,0,333
32699,54415,60,371
32700,54416,72,333
32701,54417,0,333
32702,54419,0,333
32703,54421,89,371
32704,54423,0,333
32705,54425,142,333
32706,54426,0,333
32707,54427,176,333
32708,54429,27,43
32709,54430,0,333
32710,54431,377,333
32711,54432,302,333
32712,54434,0,333
32713,54436,161,333
32714,54437,171,333
32715,54438,254,333
32716,54440,0,333
32717,54441,175,333
32718,54442,0,333
32719,54444,330,43
32720,54445,0,333
32721,54446,0,333
32722,54447,191,371
32723,54449,208,371
32724,54450,16,161
32725,54451,31,333
32726,54452,0,333
32727,54453,0,333
32728,54454,0,333
32729,54455,0,333
32730,54459,364,371
32731,54460,0,333
32732,54462,0,333
32733,54463,161,333
32734,54464,208,333
32735,54465,0,333
32736,54466,13,333
32737,54467,0,333
32738,54468,275,333
32739,54470,0,333
32740,54471,0,333
32741,54473,0,333
32742,54474,49,333
32743,54475,0,333
32744,54476,346,161
32745,54477,1,333
32746,54481,3,333
32747,54483,263,333
32748,54485,0,333
32749,54486,340,371
32750,54487,0,333
32751,54488,323,161
32752,54490,285,333
32753,54491,0,333
32754,54493,159,333
32755,54494,3,333
32756,54495,0,333
32757,54499,157,333
32758,54500,232,333
32759,54503,301,333
32760,54504,337,323
32761,54505,367,333
32762,54507,49,333
32763,54508,0,333
32764,54510,0,333
32765,54511,0,333
32766,54513,255,161
32767,54514,0,333
32768,54515,287,333
32769,54516,0,333
32770,54517,94,43
32771,54520,274,333
32772,54521,3,333
32773,54522,160,333
32774,54524,187,333
32775,54525,0,333
32776,54526,42,333
32777,54527,0,333
32778,54533,299,333
32779,54535,188,371
32780,54537,0,333
32781,54541,164,323
32782,54542,161,333
32783,54543,159,333
32784,54545,263,333
32785,54546,175,333
32786,54547,151,323
32787,54548,287,323
32788,54551,129,371
32789,54552,312,371
32790,54554,175,333
32791,54556,0,333
32792,54557,0,333
32793,54559,266,371
32794,54561,0,333
32795,54563,318,323
32796,54566,176,333
32797,54567,0,333
32798,54568,223,43
32799,54571,0,333
32800,54572,168,333
32801,54573,0,333
32802,54575,161,333
32803,54576,301,333
32804,54577,31,333
32805,54580,161,333
32806,54581,0,333
32807,54582,342,333
32808,54584,247,333
32809,54587,306,333
32810,54588,64,333
32811,54589,227,43
32812,54591,141,333
32813,54593,0,333
32814,54594,301,333
32815,54595,234,333
32816,54596,202,333
32817,54597,0,333
32818,54598,310,333
32819,54601,187,333
32820,54603,161,333
32821,54605,0,333
32822,54607,197,333
32823,54608,161,333
32824,54610,168,333
32825,54611,31,333
32826,54612,375,333
32827,54613,161,333
32828,54616,275,333
32829,54618,0,333
32830,54620,161,333
32831,54621,164,323
32832,54622,175,333
32833,54623,168,323
32834,54624,0,333
32835,54626,147,333
32836,54630,0,333
32837,54631,234,333
32838,54632,0,333
32839,54634,0,333
32840,54635,3,333
32841,54641,0,333
32842,54642,0,333
32843,54643,43,371
32844,54647,19,371
32845,54648,313,161
32846,54649,35,43
32847,54650,63,333
32848,54651,345,161
32849,54652,157,333
32850,54653,234,333
32851,54654,161,333
32852,54655,321,333
32853,54656,0,333
32854,54658,0,333
32855,54660,0,333
32856,54661,221,333
32857,54663,234,333
32858,54664,187,333
32859,54667,0,333
32860,54669,87,333
32861,54672,202,333
32862,54674,187,333
32863,54675,0,333
32864,54676,0,333
32865,54677,97,333
32866,54678,301,333
32867,54679,338,43
32868,54681,42,333
32869,54682,278,333
32870,54683,0,333
32871,54684,242,333
32872,54687,301,333
32873,54688,255,161
32874,54689,234,333
32875,54691,161,333
32876,54692,0,333
32877,54693,44,333
32878,54695,161,333
32879,54696,308,161
32880,54697,49,333
32881,54701,31,333
32882,54703,28,333
32883,54708,221,333
32884,54709,263,333
32885,54711,0,333
32886,54712,180,333
32887,54713,159,333
32888,54718,323,161
32889,54720,23,333
32890,54722,29,333
32891,54723,161,333
32892,54724,0,333
32893,54725,132,43
32894,54728,161,333
32895,54731,0,333
32896,54734,0,333
32897,54735,265,43
32898,54737,259,333
32899,54738,0,333
32900,54739,179,323
32901,54740,154,333
32902,54741,85,333
32903,54743,0,333
32904,54744,173,333
32905,54745,322,371
32906,54746,0,333
32907,54748,187,333
32908,54751,31,333
32909,54752,94,43
32910,54755,161,333
32911,54756,0,333
32912,54762,161,333
32913,54763,344,371
32914,54764,0,333
32915,54765,129,43
32916,54766,155,43
32917,54767,0,333
32918,54768,157,333
32919,54771,259,333
32920,54776,0,333
32921,54777,208,371
32922,54780,0,333
32923,54781,0,333
32924,54782,28,333
32925,54784,164,371
32926,54785,157,333
32927,54786,0,333
32928,54788,22,371
32929,54790,234,333
32930,54794,187,333
32931,54795,133,333
32932,54797,319,333
32933,54798,29,333
32934,54799,176,333
32935,54803,161,333
32936,54804,31,333
32937,54807,70,371
32938,54810,74,333
32939,54814,255,161
32940,54815,161,333
32941,54817,20,333
32942,54819,349,333
32943,54820,311,371
32944,54821,343,161
32945,54824,177,333
32946,54826,0,333
32947,54827,161,333
32948,54829,0,333
32949,54830,0,333
32950,54834,170,333
32951,54835,0,333
32952,54836,0,333
32953,54838,0,333
32954,54839,0,333
32955,54840,161,333
32956,54841,367,333
32957,54842,1,333
32958,54843,0,333
32959,54844,161,333
32960,54845,187,333
32961,54846,161,333
32962,54847,28,333
32963,54848,202,333
32964,54849,263,333
32965,54850,180,333
32966,54852,265,43
32967,54854,161,333
32968,54855,0,333
32969,54856,43,371
32970,54861,273,161
32971,54862,28,333
32972,54863,187,333
32973,54865,188,371
32974,54866,31,333
32975,54867,157,333
32976,54869,151,323
32977,54870,211,333
32978,54871,116,371
32979,54872,0,333
32980,54873,277,333
32981,54878,126,333
32982,54879,49,333
32983,54880,281,333
32984,54881,191,371
32985,54882,0,333
32986,54885,187,333
32987,54889,221,333
32988,54890,0,333
32989,54891,133,333
32990,54894,44,333
32991,54895,0,333
32992,54896,0,333
32993,54898,213,371
32994,54900,63,333
32995,54902,119,371
32996,54903,85,333
32997,54904,0,333
32998,54905,0,333
32999,54906,234,333
33000,54907,234,333
33001,54908,161,333
33002,54909,0,333
33003,54910,164,371
33004,54912,187,333
33005,54913,29,333
33006,54915,85,333
33007,54916,0,333
33008,54917,366,161
33009,54918,0,333
33010,54919,185,333
33011,54921,254,333
33012,54922,186,371
33013,54926,0,333
33014,54927,0,333
33015,54929,255,161
33016,54933,0,333
33017,54934,279,323
33018,54936,285,333
33019,54937,179,333
33020,54939,301,333
33021,54940,0,333
33022,54941,0,333
33023,54942,0,333
33024,54943,64,333
33025,54944,98,333
33026,54945,181,333
33027,54946,0,333
33028,54948,0,333
33029,54950,0,333
33030,54951,243,161
33031,54952,0,333
33032,54955,0,333
33033,54957,263,333
33034,54958,254,371
33035,54961,197,323
33036,54962,301,333
33037,54963,72,333
33038,54964,185,333
33039,54966,0,333
33040,54967,0,333
33041,54969,0,333
33042,54972,29,333
33043,54974,52,333
33044,54975,51,43
33045,54976,0,333
33046,54977,287,333
33047,54979,0,333
33048,54983,208,333
33049,54985,161,333
33050,54987,0,333
33051,54989,287,333
33052,54992,0,333
33053,54993,324,333
33054,54995,186,371
33055,55000,254,371
33056,55006,310,333
33057,55007,161,333
33058,55009,157,333
33059,55010,0,333
33060,55011,175,333
33061,55014,161,333
33062,55015,0,333
33063,55016,64,333
33064,55017,85,333
33065,55019,157,333
33066,55020,157,333
33067,55021,44,333
33068,55022,187,333
33069,55026,302,333
33070,55027,0,333
33071,55028,31,333
33072,55030,269,333
33073,55031,78,323
33074,55032,0,333
33075,55034,9,333
33076,55035,161,333
33077,55036,187,333
33078,55037,0,333
33079,55039,106,333
33080,55041,0,333
33081,55043,187,333
33082,55044,97,333
33083,55045,186,371
33084,55046,295,323
33085,55047,0,333
33086,55049,43,371
33087,55052,159,333
33088,55053,136,43
33089,55054,301,333
33090,55056,24,323
33091,55057,39,43
33092,55059,161,333
33093,55063,310,333
33094,55064,3,323
33095,55065,0,333
33096,55066,309,333
33097,55067,64,333
33098,55071,171,333
33099,55073,187,333
33100,55075,0,333
33101,55076,118,371
33102,55077,0,333
33103,55079,0,333
33104,55080,161,333
33105,55081,161,333
33106,55084,287,333
33107,55085,0,333
33108,55087,161,333
33109,55089,85,333
33110,55090,79,161
33111,55091,275,333
33112,55092,123,333
33113,55093,313,161
33114,55095,0,333
33115,55101,122,161
33116,55103,0,333
33117,55105,359,333
33118,55106,68,323
33119,55107,221,333
33120,55108,0,333
33121,55109,151,323
33122,55112,159,333
33123,55113,0,333
33124,55114,124,371
33125,55115,16,161
33126,55116,64,333
33127,55121,160,333
33128,55123,221,333
33129,55124,161,333
33130,55125,161,333
33131,55126,0,333
33132,55127,0,333
33133,55128,191,371
33134,55130,74,333
33135,55131,234,333
33136,55132,0,333
33137,55133,113,333
33138,55137,371,43
33139,55139,284,333
33140,55141,161,333
33141,55142,151,323
33142,55143,303,333
33143,55144,0,333
33144,55145,31,333
33145,55146,0,333
33146,55147,377,333
33147,55149,0,333
33148,55152,25,333
33149,55153,0,333
33150,55155,378,371
33151,55156,0,333
33152,55157,109,333
33153,55159,301,333
33154,55160,264,43
33155,55161,97,333
33156,55165,187,333
33157,55166,159,333
33158,55167,161,333
33159,55170,0,333
33160,55171,234,333
33161,55173,161,333
33162,55174,52,333
33163,55175,157,333
33164,55177,378,371
33165,55180,301,333
33166,55181,30,333
33167,55182,159,333
33168,55183,129,333
33169,55184,0,333
33170,55185,0,333
33171,55187,0,333
33172,55188,281,333
33173,55189,161,333
33174,55190,273,161
33175,55193,57,323
33176,55195,272,333
33177,55196,161,333
33178,55197,161,333
33179,55198,139,371
